engagement,followers,following,total_likes,author_name,privateAccount,verified,total_videos,day_posted,time_posted,video_likes,video_comments,video_plays,video_duration,shareCount,isMuted,isPinned,isSlideshow,music_name,original_sound,hashtags_used
32900,1100000,2178,32800000,nelsonthedonkey,False,False,1207,thursday,15.37,16100000,187900,86300000,30,1500000,False,False,False,Quirky,False,4
16200,5500000,364,57200000,edwarnyc,False,False,93,tuesday,21.50,16100000,49900,153200000,51,45500,False,False,False,Astronaut In The Ocean,False,5
66,222300,0,16300000,sayadtravel,False,False,190,thursday,2.13,16000000,80300,134300000,31,410300,False,False,False,Streets,False,5
1460,987900,8,15900000,to_3050,False,False,1,sunday,20.43,15900000,91600,152000000,14,1200000,True,False,False,الصوت الأصلي,True,5
1244,610500,205,17700000,thxfooty,False,False,86,saturday,16.51,15600000,62600,105400000,11,393800,False,False,False,original sound,True,15
12,1100000,0,15000000,dogcat_0327,False,False,1778,monday,23.52,11500000,80100,325600000,10,1100000,False,False,False,nhạc nền,True,9
43800,306700,329,11600000,zairuu.plays69k,False,False,123,sunday,5.17,11400000,69200,97900000,43,123000,False,False,False,original sound - 𝙃𝘼𝙍𝙄𝙀 || 𝐏𝐑𝐄𝐒𝐄𝐓🎟,True,6
1414,1400000,92,16800000,phuonglinh.ido,False,False,1594,tuesday,9.56,11300000,84200,540400000,19,208900,False,False,False,Cưới Luôn Được Không I TIPO RMX I TVT Fix,True,4
8480,33800000,90,482500000,devonrodriguezart,False,True,850,friday,22.52,11000000,64800,59300000,58,91500,False,False,False,Rasputin (Single Version),False,4
3022,8900000,258,193000000,ricoanimations0,False,False,325,tuesday,14.24,11000000,107600,81400000,17,3000000,False,False,False,original sound,True,9
49500,2500000,51,29400000,alexanderjo91,False,False,272,friday,19.29,10900000,46200,173700000,120,19500,False,False,False,Coming Home(2020),False,11
127,841200,62,39100000,lyrica1edits,False,False,678,thursday,19.03,10800000,18200,61000000,29,266300,True,False,False,original sound,True,7
8086,180900,388,10700000,alqa_2408,False,False,16,saturday,17.39,10700000,87500,94100000,14,240800,False,False,False,Dubidubidu,False,4
1367,3100000,979,175800000,cs99tv,False,False,996,tuesday,2.10,10600000,15600,112800000,23,21200,False,False,False,original sound,True,11
11100,2100000,227,116600000,emilyylouu1,False,False,2989,sunday,2.15,10500000,27500,67800000,10,379800,False,False,False,original sound,True,5
113500,3600000,1814,97900000,kiki.tiel,False,False,317,friday,17.30,22200000,256500,108900000,15,1100000,False,False,False,original sound,True,4
11600,2300000,129,25000000,kerryhirz,False,False,76,monday,13.59,21700000,132400,249700000,21,308500,True,False,False,Falling,False,3
9,3100000,1882,71300000,gorillatiks,False,False,493,tuesday,12.40,21600000,331700,432200000,30,2900000,False,False,False,original sound,True,9
56900,3900000,577,72200000,xoxosantana,False,False,594,saturday,17.17,21300000,151000,210400000,12,544800,False,False,False,Fat Joe - All the Way Up,True,5
10100,6500000,119,105300000,edjcontreras,False,True,230,monday,22.30,21200000,102600,239100000,15,368500,False,False,False,Laxed,False,4
34700,57800,627,21400000,alwaysesmeee,False,False,102,wednesday,0.05,21100000,89800,116700000,12,569100,False,False,False,original sound,True,4
3245,2400000,226,80200000,jushy,False,False,123,friday,21.24,21100000,220600,96800000,11,396300,True,False,False,original sound,True,3
707,2200000,4,36400000,neural.max,False,False,152,friday,9.40,20800000,124000,260800000,20,923400,True,False,False,The Enemy Between My Ears,False,6
1164,4200000,200,143000000,adoptingdogs,False,False,1323,friday,0.57,20300000,104100,123200000,15,275800,False,False,False,Inspiration,False,9
7693,5200000,9988,95300000,genboy3,False,False,2902,wednesday,0.21,20200000,236300,146700000,11,358800,True,False,False,Cool for the Summer - Sped Up (Nightcore),False,5
3166,4800000,3,17900,brittneyandzion,False,False,1572,monday,19.57,20100000,154900,110200000,32,203600,False,False,False,original sound,True,5
3239,1500000,13,58000000,sofialleonor,False,False,339,sunday,6.45,19800000,53400,129200000,17,76700,False,False,False,suara asli - dubu or cher,True,6
8667,39700000,225,678500000,noelgoescrazy,False,True,1760,tuesday,18.16,12900000,35500,308700000,14,157000,True,False,False,Calm Down,False,3
603,1900000,343,40700000,sanantoniozoo,False,True,705,thursday,23.08,12800000,69600,188800000,19,236100,False,False,False,original sound,True,12
95,1700000,28,45200000,honeycats77,False,False,2211,friday,0.47,12700000,162600,357900000,19,2600000,False,False,False,original sound - honeycat,True,15
49000,7300000,299,285700000,unique.planet,False,False,1036,tuesday,17.09,12600000,34800,81500000,21,94300,False,False,False,its just a cigarette and it cannot be that bad,True,4
110,619600,0,13000000,wtfwebothlikebread,False,False,12,monday,20.09,12300000,217100,79500000,9,1300000,False,False,False,som original,True,2
2971,2200000,906,39800000,funnyvideosvf,False,False,537,friday,19.19,12200000,20300,119900000,63,636000,True,False,False,som original,True,9
78600,132000,101,24600000,lyssmj.w,False,False,98,saturday,2.04,12100000,42200,56100000,34,665800,False,False,False,This Will Be (An Everlasting Love),False,22
46300,6300000,2519,113800000,kevin.lawson,False,False,1453,thursday,22.06,24100000,148900,157100000,21,830000,False,False,False,original sound,True,6
209,281600,1,33000000,tightlinezaus,False,False,29,thursday,9.37,12000000,152000,160500000,19,1600000,False,False,False,Keep Dat Nigga,False,16
2026,1800000,50,16200000,carrosseriereparation,False,False,642,monday,21.44,11900000,14300,333800000,66,549200,False,False,False,son original,True,22
13300,9300000,12,315100000,gofetch,False,True,3497,tuesday,10.23,11700000,74500,142700000,12,418300,True,False,False,In The End - Mellen Gi Remix,False,9
32100,4200000,4,39400000,fernandosplanes,False,False,103,wednesday,15.02,10000000,27100,160600000,41,2100000,False,False,False,Close Encounters,False,8
2181,1700000,36,93600000,dazumno,False,False,927,wednesday,20.26,10000000,50000,58300000,14,188900,False,False,False,I Wouldnt Mind,True,8
3566,13800000,5009,684100000,anxietycouple,False,False,1459,sunday,20.59,9900000,81900,76900000,9,286100,True,False,False,no sound,True,7
46600,1500000,140,64300000,iamtoothlessandruthless1,False,False,813,sunday,20.17,9900000,68300,63500000,9,136600,True,False,False,Have Mercy,False,1
33000,918800,131,35900000,darkskindiing,False,False,110,tuesday,1.17,9800000,39500,60800000,15,143400,False,False,False,original sound,True,5
216,3400000,90,42700000,wolf_instinct.official,False,False,157,saturday,11.12,9700000,28000,41200000,13,107300,False,False,False,Song is Paparazzi by Kim Dracula. Go show him love,True,4
27600,24100000,47,421300000,mercuri_88,False,True,1203,thursday,13.58,9600000,47800,144100000,8,154900,False,False,False,original sound - ปิรันย่า,True,16
13400,2000000,152,53700000,capcut_templatetrends,False,False,1660,saturday,8.07,9400000,26900,100800000,13,236900,False,False,False,original sound - CAPCUT TEMPLATE TRENDS,True,8
25500,16200000,1238,356200000,jonklaasen,False,True,827,sunday,0.23,9200000,28500,65600000,12,59900,False,False,False,original sound,True,3
97800,8800000,750,249800000,timschaecker,False,True,1511,thursday,16.20,9200000,138100,96700000,7,166200,False,False,False,Fluffing a Duck,False,6
10000,1500000,26,27400000,datos._1,False,False,121,wednesday,2.58,9100000,38800,53600000,19,57100,False,False,False,sonido original,True,6
43500,15500000,558,1800000000,abbieherbert,False,True,2390,wednesday,21.10,9100000,53700,56400000,32,184900,False,False,False,Monkeys Spinning Monkeys,False,12
174,8000000,69,340300000,samuelgrubbs,False,True,161,friday,1.37,9000000,99200,64600000,10,235100,False,False,False,.....Wiii,True,8
442,2900000,34,46000000,harelasafs,False,False,140,thursday,10.38,19700000,319900,170300000,11,562200,False,False,False,original sound,True,2
5482,2600000,197,60000000,saltlake.goldens,False,False,1028,tuesday,19.56,39300000,246800,366600000,8,4500000,False,False,False,original sound,True,8
747,14500000,31,190600000,miso_ara,False,True,410,tuesday,12.11,19600000,65100,208400000,17,382000,False,False,False,오리지널 사운드 - Miso_Ara,True,7
52000,4300000,387,287900000,louka__m,False,False,691,friday,19.18,19700000,113800,111300000,7,1500000,False,False,False,оригинальный звук,True,3
0,7500000,18,525800000,juleko_o,False,False,63,saturday,9.12,19500000,95400,91300000,7,860000,False,False,False,original sound,True,2
3510,19700000,111,291400000,beatboxjcop,False,True,700,saturday,7.23,19300000,68600,182800000,39,225000,False,False,False,오리지널 사운드 - J-COP,True,4
42000,18300000,1004,940800000,onlyjayus,False,True,1558,saturday,21.13,19300000,96200,108600000,35,606600,False,False,False,Stuck In The Middle,False,13
209,1500000,21,37700000,marmot_qh,False,False,139,saturday,13.20,19200000,231100,284500000,95,941800,False,False,False,Cute,False,8
52000,4300000,387,287900000,louka__m,False,False,691,monday,17.57,19200000,154300,117800000,21,2800000,False,False,False,son original,True,3
19400,9200000,614,225200000,nintendo.grl,False,True,768,wednesday,16.13,19100000,151600,149600000,46,193000,False,False,False,original sound,True,12
10900,18000000,1527,823000000,mdmotivator,False,True,1836,monday,19.45,19100000,136500,110300000,44,150800,False,False,False,original sound,True,9
28600,14100000,8,466100000,garett__nolan,False,True,892,friday,17.08,19000000,324600,170800000,13,665000,False,False,False,original sound,True,2
21000,2800000,114,43500000,dollievision,False,True,76,wednesday,18.32,37900000,707800,512300000,29,1700000,False,False,False,Just the Two of Us,False,9
13800,266500,255,15300000,teoelate,False,False,11,sunday,2.06,15300000,78400,138400000,11,369400,False,False,False,sonido original,True,8
4338,379200,1435,15400000,melcalzina1,False,False,34,friday,14.54,15300000,210600,111200000,18,446300,False,False,False,sonido original,True,3
586,1800000,3,57700000,comeback.home,False,False,139,monday,16.14,15300000,81200,107600000,117,339900,False,False,False,All I Want,False,22
7138,1400000,257,76600000,valwho,False,True,1815,sunday,1.08,15200000,272300,74200000,14,386900,False,False,False,original sound,True,4
226,12300000,50,274300000,davidbeck,False,True,1379,wednesday,21.25,15100000,41900,189700000,18,89500,False,False,False,Butterfly's Repose,False,13
131,1400000,3,29500000,lunathetortoise,False,False,140,wednesday,2.50,15100000,311900,230900000,60,422300,False,False,False,Gymnopedie No.1,False,10
11400,6600000,469,253200000,girlwithedogs,False,True,687,monday,16.28,15100000,72100,88400000,59,189800,False,False,False,original sound,True,6
57200,684900,315,38700000,haleynoel12,False,False,352,monday,4.20,14900000,52000,69100000,44,327400,False,False,False,original sound,True,8
9981,3400000,2036,43600000,k9arlo,False,False,541,tuesday,0.02,14900000,189000,102800000,53,405600,False,False,False,Fight Song,False,6
25100,156000,316,14900000,hrtsasa,False,False,51,sunday,7.06,14800000,150100,82600000,11,186100,False,False,False,original sound,True,5
584,70000,176,14800000,jennyjanevel,False,False,8,saturday,18.37,14700000,58100,124800000,8,980200,False,False,False,original sound,True,6
23,3500000,8,42100000,thefunnybabies,False,False,254,friday,14.16,11600000,28500,166600000,64,1100000,False,False,False,Monkeys Spinning Monkeys,False,9
4410,1800000,18,43400000,catgamesfamily,False,False,206,wednesday,21.07,11600000,93400,70800000,8,406000,False,False,False,original sound,True,12
12,18300000,8,81800000,ronaldinho,False,True,112,monday,18.22,11300000,26100,202800000,7,72000,False,False,False,Coméki,False,4
12800,67400,1657,11500000,aris.muco,False,False,64,friday,13.57,11300000,50400,83900000,8,2000000,False,False,False,original sound,True,6
8667,39700000,225,678500000,noelgoescrazy,False,True,1760,saturday,16.24,11200000,22500,139800000,8,57800,False,False,False,.....Wiii,True,3
8066,3800000,98,77300000,akramadinas,False,False,509,wednesday,0.16,11100000,98100,52700000,59,121800,False,False,False,оригинальный звук,True,7
176,4600000,2,89400000,lisafunny27,False,False,72,tuesday,19.15,11000000,13100,91600000,60,582700,False,False,False,original sound,True,17
15000,3000000,123,118700000,kathijunes,False,False,498,friday,16.00,10900000,26300,131900000,26,383700,False,False,False,Originalton,True,7
8667,39700000,225,678500000,noelgoescrazy,False,True,1760,thursday,18.16,10800000,37200,197800000,16,116200,False,False,False,Commando,False,3
253,500000,154,19200000,samwell.the.bloodhound,False,False,203,wednesday,18.13,10600000,101300,75100000,19,2100000,False,False,False,original sound,True,10
560,2900000,7,51100000,julianomanuelo98,False,False,167,monday,3.00,10500000,19100,99900000,10,19400,False,False,False,sonido original,True,3
997,171700,23,11000000,topdonovan,False,False,97,wednesday,15.53,10600000,156700,78500000,23,799200,False,False,False,Oh No,False,7
257,681500,263,17500000,meetthebarrs,False,False,97,tuesday,2.34,10400000,112700,43100000,30,516000,False,False,False,original sound,True,5
176,4600000,2,89400000,lisafunny27,False,False,72,monday,13.02,10400000,8357,124000000,52,102500,False,False,False,original sound,True,14
92,399500,88,23800000,dkevents_,False,False,165,monday,8.06,18700000,114800,117500000,13,440000,False,False,False,original sound,True,21
3915,10000000,125,199500000,samseats,False,True,170,sunday,15.48,18600000,139100,135900000,52,212500,False,False,False,original sound,True,6
15,238800,1,20500000,manypets.shop,False,False,45,monday,15.11,18500000,56600,110500000,10,410000,False,False,False,オリジナル楽曲 - manydogs,True,4
75900,2400000,372,58700000,monkeworldofficial,False,False,176,monday,19.30,18500000,199800,142800000,6,628100,False,False,False,originalljud,True,1
899,1400000,73,41700000,anisalysiaaa,False,False,124,saturday,13.55,18500000,200500,125600000,11,105900,False,False,False,original sound - anisalysia,True,3
12600,1200000,124,38700000,kkibul_e,False,False,977,sunday,9.07,18400000,151400,140700000,20,1200000,False,False,False,เสียงต้นฉบับ,True,3
3136,1100000,61,75800000,thegraybubble,False,False,623,saturday,20.18,18300000,63600,110600000,61,85900,False,False,False,original sound - The Gray Bubble,True,7
1548,8200000,296,115800000,lifewithgaitlyn,False,False,699,wednesday,23.48,18200000,239000,139600000,58,1600000,False,False,False,original sound,True,5
45200,14200000,1178,626200000,dontstopmeowing,False,True,1491,thursday,2.12,18200000,137100,106700000,21,514600,False,False,False,original sound,True,3
22300,306400,912,18400000,oh_shoot_girl,False,False,176,tuesday,16.59,18100000,199700,117500000,10,1100000,False,False,False,original sound,True,3
50200,5200000,32,113400000,soldierukrainewin,False,False,557,sunday,8.08,14700000,146400,158100000,8,105200,False,False,False,Another love,True,11
16300,14600000,35,307500000,suavexavier,False,True,793,monday,1.31,14600000,86300,101500000,13,264000,False,False,False,original sound,True,3
476,1500000,4,17600000,taras.tolstikov,False,False,171,saturday,11.11,14500000,92200,167300000,59,32000,False,False,False,original sound,True,12
376,1100000,0,37100000,canphongbeti,False,False,359,saturday,1.55,14500000,40100,175900000,24,460800,False,False,False,Say Yes by Loco Punch speed up version,True,6
21500,2000000,84,67600000,diego_forn22,False,False,139,tuesday,17.19,14500000,113900,111900000,6,294500,False,False,False,London Scammer,False,2
29300,1200000,1,24300000,shetlandhannah,False,False,339,thursday,17.51,14400000,117400,81900000,10,508300,True,False,False,hometown slowed down twenty one pilots,True,6
790,196100,44,19100000,invisibledrax2,False,False,443,friday,19.45,14400000,236200,125700000,7,1300000,False,False,False,original sound,True,15
1014,6800000,117,248400000,chrislobanzo,False,False,1392,tuesday,17.29,14400000,57200,99700000,10,203300,False,False,False,Thanks for using my sound,True,4
1188,254100,74,15500000,7.s040,False,False,13,monday,17.03,14300000,95200,145700000,27,864500,False,False,False,original sound,True,6
2565,1400000,15,35600000,islam___information,False,False,271,tuesday,15.26,14300000,173100,74800000,60,371700,False,False,False,original sound,True,13
0,1200000,1,18800000,afroqueenb,False,False,6,saturday,12.32,14300000,27900,178400000,65,1200000,False,False,False,nhạc nền,True,9
11400,3900000,7,67100000,aryanverma_001,False,False,266,sunday,9.59,14300000,29300,152200000,21,197100,False,False,False,original sound - ♥️ Artist boi🖌️,True,5
102600,886200,37,58100000,official.joemjj,False,False,395,friday,20.22,14300000,35300,130200000,23,78800,False,False,False,Smooth Criminal (2012 Remaster),False,5
12100,5500000,172,121700000,lanazi00,False,False,232,friday,10.07,18000000,128500,174300000,42,166000,False,False,False,original sound,True,3
17600,9500000,398,353700000,the.sign.guy,False,False,560,monday,14.32,18000000,43300,140300000,51,66600,False,False,False,My Name Is,False,6
14,1200000,1,18700000,funnyfunding,False,False,76,thursday,10.48,17800000,135400,373400000,5,1600000,False,False,False,Laughing,False,6
9022,12900000,32,360100000,pudgywoke,False,True,242,sunday,1.08,17800000,241800,96500000,10,760700,False,False,False,YOU ARE FOLLOWING,True,4
1769,8900000,485,130400000,boxlapse,False,True,140,wednesday,14.32,17800000,63600,174700000,43,179600,False,False,False,Catgroove,False,4
51,12600000,3,207800000,blondebrunetteredhead,False,True,54,monday,21.18,17700000,122000,108600000,13,196200,False,False,False,Up,False,1
5117,5000000,8,44600000,minging888,False,False,925,thursday,5.45,17700000,91700,148300000,25,1200000,True,False,False,Tampa Curhat Beat,True,5
567,5600000,20,87100000,bianca2849,False,False,303,monday,1.26,17600000,88400,217300000,102,154900,False,False,False,original sound,True,5
229,4100000,45,54000000,thekabsfamily,False,True,243,wednesday,21.06,17500000,158100,121700000,105,1100000,False,False,False,original sound,True,2
85700,698600,48,26700000,rico_nur_ardiansyah,False,False,333,sunday,7.20,17500000,274900,299900000,10,2300000,False,False,False,suara asli - ŞΔŇŦŘƗ ŇĐΔŁ€Μ👳🏻,True,12
41600,2700000,932,227200000,not.jayswift,False,False,4042,tuesday,23.15,17500000,70300,105500000,6,1500000,False,False,False,why is everyone using my sound,True,5
19400,10200000,122,124200000,tillyramsay,False,True,54,thursday,17.23,17500000,77600,124900000,8,68800,True,False,False,the real sorority check,True,1
6605,291200,89,18100000,mrbinoobeans,False,False,78,friday,18.13,17500000,179700,71400000,12,329700,True,False,False,Sparks,False,2
5218,5400000,177,146500000,lil_stace,False,True,306,tuesday,12.27,14300000,66900,83700000,37,443600,False,False,False,original sound,True,10
1991,1500000,75,33900000,tommyandthetortoises,False,False,514,monday,14.28,14100000,138700,85300000,10,466800,False,False,False,time fo scoo,True,6
683,297600,17,20900000,milomitski,False,False,37,thursday,1.25,14000000,93400,64000000,40,255000,False,False,False,original sound,True,10
528,188200,187,14500000,.66oliviaa,False,False,4,monday,17.11,13900000,96000,71400000,0,960900,False,False,True,can you remember the rain,True,22
315,255000,192,14000000,bogananimalwrangler,False,False,128,sunday,9.07,13800000,125800,80200000,31,298600,False,False,False,original sound,True,8
12100,14800000,246,606900000,kaelimaee,False,True,1126,saturday,18.32,13800000,77900,97400000,52,141300,False,False,False,original sound,True,11
18100,543500,1201,19600000,bigp.and.biggerp,False,False,9,tuesday,5.19,13800000,96900,60700000,16,235600,False,False,False,Appa yip yip PART 2,True,2
3590,1700000,302,36200000,nathangrayy,False,False,173,friday,18.04,13700000,178500,151900000,15,42900,False,False,False,Grey Lines,False,5
21500,5700000,118,65000000,hidden.on.google.earth,False,False,1097,friday,13.23,13600000,131800,177000000,45,356600,False,False,False,sonido original,True,7
8,729100,102,31000000,beouf.ae,False,False,192,thursday,11.09,10500000,77300,110200000,21,80800,False,False,False,Originalton,True,8
1426,427400,24,12300000,unusualshit.doc,False,False,24,monday,22.11,10400000,129100,40900000,35,231000,False,False,False,Originalton,True,3
4595,408500,489,23400000,welzler,False,False,202,wednesday,21.33,10300000,104800,71000000,18,1600000,False,False,False,Originalton - welzler,True,5
56600,26100,20,11400000,gyskurti,False,False,57,wednesday,10.54,10300000,35700,64200000,14,273300,False,False,False,original sound,True,6
2120,2100000,69,66300000,travelcloser,False,False,1195,monday,16.45,10200000,38900,70300000,12,522700,False,False,False,Unforgettable x Peru,True,5
5916,198600,229,10300000,bo0gthecat,False,False,64,saturday,14.59,10200000,190400,49900000,10,519300,False,False,False,Another sound no one will use,True,2
7520,2000000,33,39000000,bratudor,False,True,1588,tuesday,16.47,10200000,59200,81300000,178,121800,False,False,False,original sound,True,5
16600,126100,331,10700000,editluvstar,False,False,58,sunday,0.28,10200000,93600,50200000,21,94900,False,False,False,som original,True,6
40100,7500000,4054,257500000,scottyhubs,False,True,588,tuesday,1.42,10200000,71200,64400000,13,877800,False,False,False,What Christmas Means to Me (feat. Stevie Wonder),False,5
36,2600000,15,72000000,littlepanda6487,False,False,2348,monday,13.51,10200000,43000,103300000,6,619200,False,False,False,Cute,False,6
988,2700000,215,28300000,davinamichellemusic,False,True,409,friday,15.42,10200000,43500,51600000,15,65600,False,False,False,origineel geluid,True,6
46900,1700000,92,73400000,vadao_tv,False,False,659,thursday,12.47,10200000,40900,70800000,60,51500,False,False,False,Life in Rio,False,13
7948,4700000,1031,71700000,chefjayvoo,False,False,932,saturday,1.47,10100000,74500,82600000,59,252600,False,False,False,Rick & Morty,False,7
155,5800000,0,121200000,baby._.funny,False,False,65,tuesday,11.15,9900000,40200,54000000,66,1200000,False,False,False,original sound,True,16
194,648400,8,21100000,earringuk,False,False,188,saturday,7.01,17400000,74200,112100000,29,221600,False,False,False,original sound - pets_mylove,True,13
59500,3400000,377,91900000,aiden_m365,False,False,1395,thursday,22.03,17400000,177500,99900000,26,640100,False,False,False,Surrender,False,7
32,187600,7,21100000,pawfectly.cute,False,False,81,wednesday,7.40,17300000,181200,163500000,12,515200,False,False,False,original sound - rannunn 🦖💚,True,3
155,324700,12,20600000,edivacariu,False,False,112,wednesday,11.08,17300000,161900,107100000,10,599900,False,False,False,original sound,True,2
